都道府県番号,都道府県枝番,予選地区名,年度,校数,優勝校,優勝校公立・実業・私立区別,準優勝校,準優勝校公立・実業・私立区別,準優勝校2,準優勝校2公立・実業・私立区別,準優勝校3,準優勝校3公立・実業・私立区別,備考,選手権出場校,注
26,0,京都,1985年,70,花園,私,平安,私,,,,,,,
26,0,京都,1986年,72,京都商,私,北嵯峨,公,,,,,,,
26,0,京都,1987年,72,北嵯峨,公,京都西,私,,,,,,,
26,0,京都,1988年,72,京都西,私,平安,私,,,,,,,
26,0,京都,1989年,72,京都西,私,平安,私,,,,,,,
26,0,京都,1990年,72,平安,私,北嵯峨,公,,,,,,,
26,0,京都,1991年,73,北嵯峨,公,宇治,私,,,,,,,
26,0,京都,1992年,73,京都西,私,北嵯峨,公,,,,,,,
26,0,京都,1993年,73,京都西,私,京都成章,私,,,,,,,
26,0,京都,1994年,74,西城陽,公,大谷,私,,,,,,,
26,0,京都,1995年,74,京都成章,私,京都西,私,,,,,,,
26,0,京都,1996年,74,北嵯峨,公,花園,私,,,,,,,
26,0,京都,1997年,74,平安,私,東山,私,,,,,,,
26,0,京都,1998年,74,京都成章,私,鳥羽,公,,,,,,,
26,0,京都,1999年,74,福知山商,私,東山,私,,,,,,,
26,0,京都,2000年,76,鳥羽,公,大谷,私,,,,,,,
26,0,京都,2001年,76,平安,私,立命館宇治,私,,,,,,,
26,0,京都,2002年,77,東山,私,立命館宇治,私,,,,,,,
26,0,京都,2003年,77,平安,私,京都外大西,私,,,,,,,
26,0,京都,2004年,77,京都外大西,私,京都成章,私,,,,,,,
26,0,京都,2005年,77,京都外大西,私,乙訓,公,,,,,,,
26,0,京都,2006年,77,福知山成美,私,西城陽,公,,,,,,,
26,0,京都,2007年,76,京都外大西,私,京都すばる,公・実,,,,,,,
26,0,京都,2008年,78,福知山成美,私,立命館宇治,私,,,,,,,
26,0,京都,2009年,78,龍谷大平安,私,福知山成美,私,,,,,,,
26,0,京都,2010年,77,京都外大西,私,京都翔英,私,,,,,,,
26,0,京都,2011年,78,龍谷大平安,私,立命館宇治,私,,,,,,,
26,0,京都,2012年,78,龍谷大平安,私,京都両洋,私,,,,,,,
26,0,京都,2013年,78,福知山成美,私,鳥羽,公,,,,,,,
26,0,京都,2014年,78,龍谷大平安,私,京都すばる,公・実,,,,,,,
26,0,京都,2015年,78,鳥羽,公,立命館宇治,私,,,,,,,
26,0,京都,2016年,79,京都翔英,私,福知山成美,私,,,,,,,
26,0,京都,2017年,77,京都成章,私,龍谷大平安,私,,,,,,,
26,0,京都,2018年,75,龍谷大平安,私,立命館宇治,私,,,,,,,
26,0,京都,2019年,75,立命館宇治,私,京都国際,私,,,,,,,
26,0,京都,2020年,74,,,,,,,,,独自大会　8ブロック決勝まで　7回制,,
26,0,京都,2021年,73,京都国際,私,京都外大西,私,,,,,,,
27,0,大阪,1948年,80,天王寺,公,北野,公,,,,,1府1代表制,,
27,0,大阪,1949年,93,高津,公,八尾,公,,,,,,,
27,0,大阪,1950年,91,大津（→泉大津）,公,西野田工（→西野田工科）,公・実,,,,,,,
27,0,大阪,1951年,93,都島工（→都島工・東淀工）,公・実,浪華商（→浪商）,私,,,,,,,
27,0,大阪,1952年,95,八尾,公,明星,私,,,,,,,
27,0,大阪,1953年,95,浪華商,私,岸和田,公,,,,,,,
27,0,大阪,1954年,95,泉陽,公,興国商（→興国）,私,,,,,,,
27,0,大阪,1955年,94,浪華商,私,興国商,私,,,,,,,
27,0,大阪,1956年,96,浪華商,私,清水谷,公,,,,,,,
27,0,大阪,1957年,98,寝屋川,公,泉尾工,公・実,,,,,,,
27,0,大阪,1958年,101,浪華商,私,寝屋川,公,,,,,,,
27,0,大阪,1959年,102,八尾,公,阿倍野,公,,,,,,,
27,0,大阪,1960年,102,浪商（→大体大浪商）,私,桃山学院,私,,,,,,,
27,0,大阪,1961年,102,浪商,私,明星,私,,,,,,,
27,0,大阪,1962年,102,ＰＬ学園,私,興国商,私,,,,,,,
27,0,大阪,1963年,102,明星,私,ＰＬ学園,私,,,,,,,
27,0,大阪,1964年,110,明星,私,ＰＬ学園,私,,,,,,,
27,0,大阪,1965年,112,大鉄（→阪南大）,私,興国,私,,,,,,,
27,0,大阪,1966年,114,北陽（→関大北陽）,私,桜塚,公,,,,,,,
27,0,大阪,1967年,113,明星,私,ＰＬ学園,私,,,,,,,
27,0,大阪,1968年,114,興国,私,岸和田,公,,,,,,,
27,0,大阪,1969年,115,明星,私,浪商,私,,,,,,,
27,0,大阪,1970年,117,ＰＬ学園,私,北陽,私,,,,,,,
27,0,大阪,1971年,118,ＰＬ学園,私,浪商,私,,,,,,,
27,0,大阪,1972年,121,明星,私,河南,公,,,,,,,
27,0,大阪,1973年,123,北陽,私,ＰＬ学園,私,,,,,,,
27,0,大阪,1974年,124,ＰＬ学園,私,興国,私,,,,,,,
27,0,大阪,1975年,133,興国,私,北陽,私,,,,,,,
27,0,大阪,1976年,135,ＰＬ学園,私,大鉄,私,,,,,,,
27,0,大阪,1977年,135,大鉄,私,北陽,私,,,,,,,
27,0,大阪,1978年,138,ＰＬ学園,私,近大付,私,,,,,,,
27,0,大阪,1979年,139,浪商,私,ＰＬ学園,私,,,,,,,
27,0,大阪,1980年,144,北陽,私,近大付,私,,,,,,,
27,0,大阪,1981年,147,北陽,私,近大付,私,,,,,,,
27,0,大阪,1982年,152,春日丘,公,近大付,私,,,,,,,
27,0,大阪,1983年,155,ＰＬ学園,私,桜宮,公,,,,,,,
27,0,大阪,1984年,163,ＰＬ学園,私,大産大（→大産大付）,私,,,,,,,
27,0,大阪,1985年,167,ＰＬ学園,私,東海大仰星（→東海大大阪仰星）,私,,,,,,,
27,0,大阪,1986年,173,泉州（→近大泉州）,私,大商大堺,私,,,,,,,
27,0,大阪,1987年,173,ＰＬ学園,私,近大付,私,,,,,,,
27,0,大阪,1988年,175,近大付,私,桜宮,公,,,,,,,
27,0,大阪,1989年,178,上宮,私,近大付,私,,,,,,,
27,0,大阪,1990年,181,渋谷,公,上宮,私,,,,,,,
27,0,大阪,1991年,183,大阪桐蔭,私,近大付,私,,,,,,,
27,0,大阪,1992年,186,近大付,私,春日丘,公,,,,,,,
27,0,大阪,1993年,184,近大付,私,ＰＬ学園,私,,,,,,,
27,0,大阪,1994年,184,北陽,私,近大付,私,,,,,,,
27,0,大阪,1995年,187,ＰＬ学園,私,市岡,公,,,,,,,
27,0,大阪,1996年,187,ＰＬ学園,私,上宮,私,,,,,,,
27,0,大阪,1997年,185,履正社,私,関大一,私,,,,,,,
27,0,大阪,1998年,90,関大一,私,桜塚,公,,,,,北大会,,
27,0,大阪,1998年,95,ＰＬ学園,私,上宮,私,,,,,南大会,,
27,0,大阪,1999年,184,北陽,私,上宮太子,私,,,,,,,
27,0,大阪,2000年,186,ＰＬ学園,私,履正社,私,,,,,,,
27,0,大阪,2001年,187,上宮太子,私,大阪桐蔭,私,,,,,,,
27,0,大阪,2002年,189,大阪桐蔭,私,初芝（→初芝立命館）,私,,,,,,,
27,0,大阪,2003年,193,ＰＬ学園,私,大商大堺,私,,,,,,,
27,0,大阪,2004年,190,ＰＬ学園,私,大阪桐蔭,私,,,,,,,
27,0,大阪,2005年,191,大阪桐蔭,私,大商大堺,私,,,,,,,
27,0,大阪,2006年,188,大阪桐蔭,私,金光大阪,私,,,,,,,
27,0,大阪,2007年,187,金光大阪,私,大阪桐蔭,私,,,,,,,
27,0,大阪,2008年,91,大阪桐蔭,私,履正社,私,,,,,北大会,,
27,0,大阪,2008年,94,近大付,私,ＰＬ学園,私,,,,,南大会,,
27,0,大阪,2009年,185,ＰＬ学園,私,関大北陽,私,,,,,,,
27,0,大阪,2010年,186,履正社,私,大体大浪商,私,,,,,,,
27,0,大阪,2011年,187,東大阪大柏原,私,大阪桐蔭,私,,,,,,,
27,0,大阪,2012年,181,大阪桐蔭,私,履正社,私,,,,,,,
27,0,大阪,2013年,179,大阪桐蔭,私,履正社,私,,,,,,,
27,0,大阪,2014年,180,大阪桐蔭,私,ＰＬ学園,私,,,,,,,
27,0,大阪,2015年,180,大阪偕星,私,大体大浪商,私,,,,,,,
27,0,大阪,2016年,177,履正社,私,金光大阪,私,,,,,,,
27,0,大阪,2017年,176,大阪桐蔭,私,大冠,公,,,,,,,
27,0,大阪,2018年,88,大阪桐蔭,私,大阪学院高,私,,,,,北大会,,
27,0,大阪,2018年,87,近大付,私,大商大堺,私,,,,,南大会,,
27,0,大阪,2019年,174,履正社,私,金光大阪,私,,,,,,,
27,0,大阪,2020年,169,,,,,,,,,独自大会,準決勝まで,
27,0,大阪,2021年,167,大阪桐蔭,私,興国,私,,,,,,,
28,0,兵庫,1948年,62,芦屋　*1,公,神戸二（→兵庫）,公,,,,,1県1代表制,,＊1　県立芦屋を指す（市立芦屋は2007年廃校）
28,0,兵庫,1949年,76,芦屋,公,尼崎工,公・実,,,,,,,
28,0,兵庫,1950年,84,明石,公,兵庫工,公・実,,,,,,,
28,0,兵庫,1951年,85,芦屋,公,育英,私,,,,,,,
28,0,兵庫,1952年,88,芦屋,公,育英,私,,,,,,,
28,0,兵庫,1953年,86,芦屋,公,育英,私,,,,,,,
28,0,兵庫,1954年,89,滝川,私,赤穂,公,,,,,,,
28,0,兵庫,1955年,88,市神戸商（→六甲アイランド）,公・実,明石,公,,,,,,,
28,0,兵庫,1956年,86,県尼崎,公,洲本,公,,,,,,,
28,0,兵庫,1957年,88,育英,私,県尼崎,公,,,,,,,
28,0,兵庫,1958年,88,姫路南,公,報徳学園,私,,,,,,,
28,0,兵庫,1959年,87,滝川,私,育英,私,,,,,,,
28,0,兵庫,1960年,88,明石,公,育英,私,,,,,,,
28,0,兵庫,1961年,86,報徳学園,私,県尼崎,公,,,,,,,
28,0,兵庫,1962年,85,滝川,私,柏原,公,,,,,,,
28,0,兵庫,1963年,93,市西宮,公,姫路南,公,,,,,,,
28,0,兵庫,1964年,103,滝川,私,育英,私,,,,,,,
28,0,兵庫,1965年,106,報徳学園,私,育英,私,,,,,,,
28,0,兵庫,1966年,106,報徳学園,私,洲本,公,,,,,,,
28,0,兵庫,1967年,106,報徳学園,私,三田学園,私,,,,,,,
28,0,兵庫,1968年,105,市神港（→神港橘）,公,尼崎西,公,,,,,,,
28,0,兵庫,1969年,107,東洋大姫路,私,尼崎西,公,,,,,,,
28,0,兵庫,1970年,111,滝川,私,洲本,公,,,,,,,
28,0,兵庫,1971年,110,報徳学園,私,山崎,公,,,,,,,
28,0,兵庫,1972年,111,東洋大姫路,私,市神港,公,,,,,,,
28,0,兵庫,1973年,111,東洋大姫路,私,滝川,私,,,,,,,
28,0,兵庫,1974年,113,東洋大姫路,私,加古川西,公,,,,,,,
28,0,兵庫,1975年,119,洲本,公,津名,公,,,,,,,
28,0,兵庫,1976年,126,市神港,公,東洋大姫路,私,,,,,,,
28,0,兵庫,1977年,130,東洋大姫路,私,市尼崎,公,,,,,,,
28,0,兵庫,1978年,135,報徳学園,私,洲本,公,,,,,,,
28,0,兵庫,1979年,138,明石南,公,市尼崎,公,,,,,,,
28,0,兵庫,1980年,143,滝川,私,報徳学園,私,,,,,,,
28,0,兵庫,1981年,148,報徳学園,私,東洋大姫路,私,,,,,,,
28,0,兵庫,1982年,148,東洋大姫路,私,市川,私,,,,,,,
28,0,兵庫,1983年,152,市尼崎,公,洲本,公,,,,,,,
28,0,兵庫,1984年,155,明石,公,村野工,私,,,,,,,
28,0,兵庫,1985年,161,東洋大姫路,私,報徳学園,私,,,,,,,
28,0,兵庫,1986年,164,東洋大姫路,私,滝川二,私,,,,,,,
28,0,兵庫,1987年,162,明石,公,高砂,公,,,,,,,
28,0,兵庫,1988年,163,滝川二,私,東洋大姫路,私,,,,,,,
28,0,兵庫,1989年,163,神戸弘陵,私,神港学園　*2,私,,,,,,,＊2　1984年「私神港」との表記で選抜大会出場
28,0,兵庫,1990年,163,育英,私,東洋大姫路,私,,,,,,,
28,0,兵庫,1991年,163,村野工,私,神港学園,私,,,,,,,
28,0,兵庫,1992年,163,神港学園,私,東洋大姫路,私,,,,,,,
28,0,兵庫,1993年,162,育英,私,姫路工,公・実,,,,,,,
28,0,兵庫,1994年,163,姫路工,公・実,飾磨,公,,,,,,,
28,0,兵庫,1995年,166,尼崎北,公,神戸弘陵,私,,,,,,,
28,0,兵庫,1996年,166,神港学園,私,育英,私,,,,,,,
28,0,兵庫,1997年,166,報徳学園,私,神港学園,私,,,,,,,
28,0,兵庫,1998年,77,報徳学園,私,仁川学院,私,,,,,東大会,,
28,0,兵庫,1998年,89,東洋大姫路,私,姫路工,公・実,,,,,西大会,,
28,0,兵庫,1999年,166,滝川二,私,市川,私,,,,,,,
28,0,兵庫,2000年,165,育英,私,関西学院,私,,,,,,,
28,0,兵庫,2001年,167,東洋大姫路,私,姫路工,公・実,,,,,,,
28,0,兵庫,2002年,169,報徳学園,私,神戸国際大付,私,,,,,,,
28,0,兵庫,2003年,170,神港学園,私,東洋大姫路,私,,,,,,,
28,0,兵庫,2004年,168,報徳学園,私,市尼崎,公,,,,,,,
28,0,兵庫,2005年,166,姫路工,公・実,神戸国際大付,私,,,,,,,
28,0,兵庫,2006年,163,東洋大姫路,私,神港学園,私,,,,,,,
28,0,兵庫,2007年,163,報徳学園,私,神戸国際大付,私,,,,,,,
28,0,兵庫,2008年,74,報徳学園,私,神戸弘陵,私,,,,,東大会,,
28,0,兵庫,2008年,89,加古川北,公,洲本,公,,,,,西大会,,
28,0,兵庫,2009年,164,関西学院,私,育英,私,,,,,,,
28,0,兵庫,2010年,161,報徳学園,私,市川,私,,,,,,,
28,0,兵庫,2011年,161,東洋大姫路,私,加古川北,公,,,,,,,
28,0,兵庫,2012年,161,滝川二,私,加古川北,公,,,,,,,
28,0,兵庫,2013年,162,西脇工,公・実,東洋大姫路,私,,,,,,,
28,0,兵庫,2014年,162,神戸国際大付,私,三田松聖,私,,,,,,,
28,0,兵庫,2015年,162,滝川二,私,明石商,公・実,,,,,,,
28,0,兵庫,2016年,162,市尼崎,公,明石商,公・実,,,,,,,
28,0,兵庫,2017年,162,神戸国際大付,私,明石商,公・実,,,,,,,
28,0,兵庫,2018年,72,報徳学園,私,市尼崎,公,,,,,東大会,,
28,0,兵庫,2018年,90,明石商,公・実,姫路工,公・実,,,,,西大会,,
28,0,兵庫,2019年,161,明石商,公・実,神戸国際大付,私,,,,,,,
28,0,兵庫,2020年,156,,,,,,,,,独自大会　8ブロック決勝まで,,
28,0,兵庫,2021年,157,神戸国際大付,私,関西学院,私,,,,,,,
29,0,奈良,1948年,11,郡山,公,宇陀（→大宇陀）,公,,,,,紀和,×,
29,0,奈良,1949年,15,天理,私,奈良（→奈良・奈良商工）,公,,,,,紀和,×,
29,0,奈良,1950年,18,郡山,公,御所（→御所実・青翔）,公,,,,,紀和,×,
29,0,奈良,1951年,16,高田,公,天理,私,,,,,紀和,×,
29,0,奈良,1952年,17,郡山,公,奈良商工（→奈良朱雀）　*1,公・実,,,,,紀和,×,＊1 1967年工業課程が奈良工として分離したため奈良商となり、2007年奈良工と再統合した奈良朱雀が新設、残存する両校も09年消滅、奈良工は1972年選抜大会に出場
29,0,奈良,1953年,17,御所実（→御所工）,公・実,郡山,公,,,,,紀和,御所実,
29,0,奈良,1954年,17,高田,公,天理,私,,,,,紀和,×,
29,0,奈良,1955年,18,高田,公,天理,私,,,,,紀和,×,
29,0,奈良,1956年,18,郡山,公,奈良商工,公・実,,,,,紀和,×,
29,0,奈良,1957年,18,高田,公,一条,公,,,,,紀和,×,
29,0,奈良,1958年,17,御所工（→御所実）,公・実,天理,私,,,,,なし,御所工,
29,0,奈良,1959年,17,天理,私,御所工,公・実,,,,,紀和,天理,
29,0,奈良,1960年,18,御所工,公・実,天理,私,,,,,紀和,御所工,
29,0,奈良,1961年,17,御所工,公・実,高田商,公・実,,,,,紀和,×,
29,0,奈良,1962年,19,天理,私,御所工,公・実,,,,,紀和,天理,
29,0,奈良,1963年,22,高田商,公・実,御所工,公・実,,,,,なし,高田商,
29,0,奈良,1964年,24,天理,私,五條,公,,,,,紀和,×,
29,0,奈良,1965年,26,天理,私,郡山,公,,,,,紀和,天理,
29,0,奈良,1966年,28,郡山,公,御所工,公・実,,,,,紀和,郡山,
29,0,奈良,1967年,29,田原本農（→磯城野）,公・実,御所工,公・実,,,,,紀和,×,
29,0,奈良,1968年,29,智弁学園,私,郡山,公,,,,,なし,智弁学園,
29,0,奈良,1969年,29,御所工,公・実,田原本農,公・実,,,,,紀和,御所工,
29,0,奈良,1970年,27,郡山,公,畝傍,公,,,,,紀和,×,
29,0,奈良,1971年,28,郡山,公,智弁学園,私,,,,,紀和,郡山,
29,0,奈良,1972年,29,天理,私,郡山,公,,,,,紀和,天理,
29,0,奈良,1973年,29,天理,私,郡山,公,,,,,なし,天理,
29,0,奈良,1974年,31,郡山,公,桜井,公,,,,,紀和,郡山,
29,0,奈良,1975年,33,天理,私,智弁学園,私,,,,,紀和,天理,
29,0,奈良,1976年,33,天理,私,智弁学園,私,,,,,紀和,天理,
29,0,奈良,1977年,34,智弁学園,私,桜井,公,,,,,紀和,智弁学園,
29,0,奈良,1978年,36,天理,私,郡山,公,,,,,以降１県１代表制,,
29,0,奈良,1979年,36,天理,私,智弁学園,私,,,,,,,
29,0,奈良,1980年,39,天理,私,広陵（→大和広陵）,公,,,,,,,
29,0,奈良,1981年,38,智弁学園,私,畝傍,公,,,,,,,
29,0,奈良,1982年,40,智弁学園,私,郡山,公,,,,,,,
29,0,奈良,1983年,43,天理,私,斑鳩（→法隆寺国際）,公,,,,,,,
29,0,奈良,1984年,47,智弁学園,私,橿原,公,,,,,,,
29,0,奈良,1985年,48,智弁学園,私,天理,私,,,,,,,
29,0,奈良,1986年,49,天理,私,広陵,公,,,,,,,
29,0,奈良,1987年,52,天理,私,御所工,公・実,,,,,,,
29,0,奈良,1988年,52,天理,私,郡山,公,,,,,,,
29,0,奈良,1989年,52,智弁学園,私,斑鳩,公,,,,,,,
29,0,奈良,1990年,52,天理,私,香芝,公,,,,,,,
29,0,奈良,1991年,52,天理,私,高田商,公・実,,,,,,,
29,0,奈良,1992年,51,天理,私,智弁学園,私,,,,,,,
29,0,奈良,1993年,52,郡山,公,智弁学園,私,,,,,,,
29,0,奈良,1994年,52,天理,私,桜井商（→奈良情報商）,公・実,,,,,,,
29,0,奈良,1995年,52,智弁学園,私,高田,公,,,,,,,
29,0,奈良,1996年,52,天理,私,郡山,公,,,,,,,
29,0,奈良,1997年,52,智弁学園,私,天理,私,,,,,,,
29,0,奈良,1998年,52,智弁学園,私,高田,公,,,,,,,
29,0,奈良,1999年,52,智弁学園,私,高田,公,,,,,,,
29,0,奈良,2000年,52,郡山,公,智弁学園,私,,,,,,,
29,0,奈良,2001年,52,智弁学園,私,片桐（→法隆寺国際）,公,,,,,,,
29,0,奈良,2002年,52,智弁学園,私,奈良大附,私,,,,,,,
29,0,奈良,2003年,51,天理,私,郡山,公,,,,,,,
29,0,奈良,2004年,52,天理,私,高田商,公・実,,,,,,,
29,0,奈良,2005年,51,天理,私,広陵,公,,,,,,,
29,0,奈良,2006年,46,天理,私,斑鳩・法隆寺国際,公,,,,,,,
29,0,奈良,2007年,44,智弁学園,私,奈良大附,私,,,,,,,
29,0,奈良,2008年,44,智弁学園,私,奈良大附,私,,,,,,,
29,0,奈良,2009年,42,天理,私,郡山,公,,,,,,,
29,0,奈良,2010年,42,天理,私,智弁学園,私,,,,,,,
29,0,奈良,2011年,43,智弁学園,私,桜井,公,,,,,,,
29,0,奈良,2012年,43,天理,私,畝傍,公,,,,,,,
29,0,奈良,2013年,42,桜井,公,奈良大附,私,,,,,,,
29,0,奈良,2014年,42,智弁学園,私,天理,私,,,,,,,
29,0,奈良,2015年,42,天理,私,大和広陵,公,,,,,,,
29,0,奈良,2016年,41,智弁学園,私,天理,私,,,,,,,
29,0,奈良,2017年,40,天理,私,奈良大附,私,,,,,,,
29,0,奈良,2018年,39,奈良大付,私,天理,私,,,,,,,
29,0,奈良,2019年,38,智弁学園,私,高田商,公・実,,,,,,,
29,0,奈良,2020年,37,天理,私,奈良大附,私,,,,,独自大会,,
29,0,奈良,2021年,37,智弁学園,私,高田商,公・実,,,,,,,
30,0,和歌山,1948年,21,桐蔭（→桐蔭・県和歌山商）,公,田辺（→田辺・田辺商）,公,,,,,紀和,桐蔭,
30,0,和歌山,1949年,23,海南（→海南・県和歌山商）,公,桐蔭,公,,,,,紀和,海南,
30,0,和歌山,1950年,21,新宮（→新宮・新翔）,公,海南,公,,,,,紀和,新宮,
30,0,和歌山,1951年,23,県和歌山商（→和歌山商）,公・実,新宮,公,,,,,紀和,県和歌山商,
30,0,和歌山,1952年,21,新宮,公,向陽,公,,,,,紀和,新宮,
30,0,和歌山,1953年,21,向陽,公,桐蔭,公,,,,,紀和,×,
30,0,和歌山,1954年,21,新宮,公,県和歌山商,公・実,,,,,紀和,新宮,
30,0,和歌山,1955年,21,新宮,公,田辺,公,,,,,紀和,新宮,
30,0,和歌山,1956年,21,新宮,公,日高（→日高・紀央館　＊1）,公,,,,,紀和,新宮,＊1 前身校の御坊商工は1961、81、86年選抜大会出場
30,0,和歌山,1957年,23,県和歌山商,公・実,伊都（→伊都中央）,公,,,,,紀和,県和歌山商,
30,0,和歌山,1958年,23,海南,公,田辺,公,,,,,なし,海南,
30,0,和歌山,1959年,24,南部,公,海南,公,,,,,紀和,×,
30,0,和歌山,1960年,24,新宮,公,海南,公,,,,,紀和,×,
30,0,和歌山,1961年,23,桐蔭,公,向陽,公,,,,,紀和,桐蔭,
30,0,和歌山,1962年,24,新宮,公,南部,公,,,,,紀和,×,
30,0,和歌山,1963年,25,南部,公,向陽,公,,,,,なし,南部,
30,0,和歌山,1964年,26,海南,公,桐蔭,公,,,,,紀和,海南,
30,0,和歌山,1965年,27,県和歌山商,公・実,桐蔭,公,,,,,紀和,×,
30,0,和歌山,1966年,27,向陽,公,海南,公,,,,,紀和,×,
30,0,和歌山,1967年,29,市和歌山商（→市和歌山）,公・実,箕島,公,,,,,紀和,市和歌山商,
30,0,和歌山,1968年,28,星林,公,県和歌山商,公・実,,,,,なし,星林,
30,0,和歌山,1969年,29,箕島,公,向陽,公,,,,,紀和,×,
30,0,和歌山,1970年,29,箕島,公,市和歌山商,公・実,,,,,紀和,箕島,
